収集日時,投稿日時,事業者,本文,判定
2026-06-25 13:40:30,2026-06-25 02:16:00,東京電力,今朝も朝は具合いが悪い ドアホーンが鳴って 今日も、東京電力からの依頼 で太陽光発電のパワーコンデ ィショナーの火災が発生して いるので……で思い切り受話器 を切った。 太陽光発電云々でまた来た。 話を聞くべきなのか。 皆さんはどうしているのか🤔,ネガティブ
2026-06-25 13:40:30,2026-06-25 13:27:01,東京電力,初めて東京電力に問い合わせしたんだけど、2回別番号にかけてって言われて同じこと3回聞かれて(確認だからしゃーない)最後チャットだったのがモヤる… 急いでたから通話がよかった😵‍💫 混んでるから待ってる間の20秒10円もモヤる😵‍💫 でもありがとう。,ポジティブ
2026-06-25 13:40:30,2026-06-25 03:37:00,東京電力,【速報】東電総会、次期会長の取締役選任議案を可決 『東京電力ホールディングスの株主総会は25日、横尾敬介氏を会長として迎える取締役選任議案を可決した。』 #47NEWS 47news.jp/14524031.html @47news_officialより,ニュートラル
2026-06-25 13:40:30,2026-06-24 23:58:00,東京電力,東電ハミングワーク株式会社 第18期決算公告 東京都日野市 東京電力ホールディングス(証券コード: 9501) の関連会社 純利益：1億700万円(前期比▲29.61%) 総資産：11億4700万円(前期比+4.08%) catr.jp/companies/5b37…,ニュートラル
2026-06-25 13:40:30,2026-06-25 01:40:00,東京電力,返信先:@RjNvq3FE8kvk9ad自然のこと、地球のことはいつでも「想定外」が起こりますからね。 2011年以前は東京電力の「原発の安全性見学ツアー」に行きませんか?、という案内をよく見ましたが、もちろん今は見当たらず。 完全にのど元過ぎるのを待っているんでしょうね😓,ネガティブ
2026-06-25 13:40:30,2026-06-24 23:53:00,東京電力,【原子力施設への影響（異常なし） 8:29現在】 北海道電力・泊（ＰＷＲ）：現時点で異常なし 東北電力・東通（ＢＷＲ）：現時点で異常なし 東北電力・女川（ＢＷＲ）：現時点で異常なし 東京電力・福島第一（ＢＷＲ）：現時点で異常なし 東京電力・福島第二（ＢＷＲ）：現時点で異常なし,ニュートラル
2026-06-25 13:40:30,2026-06-24 23:52:00,東京電力,返信先:@mezanagooyaソフトバンクグループも買いたくなったし、東京電力も孫さんがオーナーにもしなるなら面白いから買いたいし、チャッピーオススメ銘柄のSPKも29期連続増配で株価も上昇してて確かに手堅くていい気もするし。 あー株この昨日1日で負けまくったけど楽しいなw,ポジティブ
2026-06-25 13:40:30,2026-06-25 02:27:00,東京電力,【生涯投資家へ贈る5つのルール＋1つの習慣】 •ルール1： 業界代表銘柄（任天堂、トヨタ等）は長期保有。 •ルール2： 安定成長銘柄（東京電力、三菱UFJ等）は頻繁な売買不要。 •ルール3： 値動き大の銘柄は短期向き、高リスク高リターン。 pic.x.com/0EMOxCgoiE,ニュートラル
2026-06-25 13:40:30,2026-06-25 01:00:00,東京電力,【インフラ系の家賃補助、実はバグってる説】#28卒 🏢インフラ系って公式サイトに金額ほぼ載せることすくないですが、知り合い経由で聞いた実態がすごかったので一部共有します。 ①東京電力 ・都内でも月1万円前後で独身寮に入れる ・都心勤務でもこの家賃はえぐい（35歳まで） ②JR東日本,ネガティブ
2026-06-25 13:40:30,2026-06-25 00:41:00,東京電力,⚡ AI時代は電力需要の時代。 🔌 東京電力HD<9501> 🔌 関西電力<9503> 🔌 中部電力<9502> 🔌 Jパワー<9513> 🔌 北陸電力<9505> 意外と見落とされがちなテーマです👀 もっと無料情報が知りたい方は「88」とコメントしてください。 #日本株 #電力株,ニュートラル
2026-06-25 13:40:30,2026-06-25 01:18:00,東京電力,"7月の電気代、まだ高いと感じていませんか？東京電力・30A・200kWhの試算では3月より約1,020円高い水準。夏の補助金開始前の料金推移から、固定費を“なんとなく払わない”ための見方を整理しました。 #電気代 #固定費見直し #一人暮らし pic.x.com/N9oqlRV5w5",ニュートラル
2026-06-25 13:40:30,2026-06-25 00:43:00,東京電力,"JX金属,ジャパンディスプレイの急騰後は gumi,免疫,アゴーラ,インフォメティス,東京電力 辺りに資金流入ありそうだな。 ま、フォロワーも俺もJX金属と ジャパンディスプレイ良い価格で仕込めてるし、 当分はこの銘柄で儲からせてもらうけどね。 いいねやコメントをくれた皆さんと共有したい",ポジティブ
2026-06-25 13:40:30,2026-03-16 00:00:00,東京電力,東京電力パワーグリッドから スマートメーターのオプトアウト制度のお知らせが来た、ほぼ強制的に通信機を取り付けなければならないです 2028年4月以降の取り付けで44000円 事実上の強制❗️通信料金は無料のようだが､電気代が上がってしまうのかな？ x.com/sibusawaeiiti/…,ネガティブ
2026-06-25 13:40:30,2026-06-24 23:43:00,東京電力,【原発】東北電力の東通原発と女川原発・東京電力の福島第一原発と福島第二原発 いずれも異常なし 午前8時現在【青森・三八上北で震度6強】（TBS NEWS DIG Powered by JNN） - Yahoo!ニュース approach.yahoo.co.jp/r/QUyHCH?src=h…,ニュートラル
2026-06-25 13:40:30,2026-06-25 13:20:01,東京電力,東京電力よりスマートメーターのオプトアウト制度について手紙がきました。 外すなら44000円を払えとのこと このオンライン署名に賛同をお願いします！「払いたくない！ ４万４０００円 －－ スマートメーター拒否の有料化をやめてください」 c.org/56Dp755y5c @change_jpから,ネガティブ
2026-06-25 13:40:30,2026-06-25 03:12:00,東京電力,前場おつかれさまです🍵 日経平均２６７９円高🚀 久しぶりに原発関連の木村化工機を買いました😌３月頃のビョーンと上がった値動きもう１度見せてくれたら嬉しい☺️ 東京電力は１３.６円高↗️ 配当金がないのはつまらないか🤔 電力会社チェックしておこうと思います pic.x.com/6MtzrOqf87,ポジティブ
2026-06-25 13:40:30,2026-06-25 02:35:00,東京電力,昨日と今日の詐欺メール。 Netflix 8件、TikTok 1件、ｄﾎﾟｲﾝﾄ 9件、ﾕﾆｸﾛ 8件、NHK 7件、Amazon 5件、ANA 1件、偽ﾌﾞﾗﾝﾄﾞ販売 1件、無印良品 7件、LINE 3件、ﾒﾙｶﾘ 1件、東京ｶﾞｽ 2件、東京電力 2件、総務省統計局 2件、国勢調査 1件。,ニュートラル
2026-06-25 13:40:30,2026-06-25 01:27:00,東京電力,"上原和明のブログ ""Don't give up"" : 「刑法、刑事訴訟法と福島第一原発事故」 ueharakazuaki.net/2014/10/blog-p… ←早稲田大学探検部33期OBの上原和明は福島第一原発事故は東京電力の業務上過失致死傷罪ではないかと10年以上かけてブログを書いていました。",ニュートラル
2026-06-25 13:40:30,2026-06-25 12:47:01,東京電力,#地震が起こるたびに核施設の心配が絶えません 1. 北海道電力 泊（とまり）発電所：北海道古宇郡泊村 2. 東北電力 女川（おながわ）原子力発電所：宮城県牡鹿郡女川町、 石巻市東通（ひがしどおり）原子力発電所：青森県下北郡東通村 3. 東京電力ホールディングス pic.x.com/JPYXJkfwTE,ネガティブ
2026-06-25 13:40:30,2026-06-25 03:42:00,東京電力,#地震が起こるたびに核施設の心配が絶えません 1. 北海道電力 泊（とまり）発電所：北海道古宇郡泊村 2. 東北電力 女川（おながわ）原子力発電所：宮城県牡鹿郡女川町、 石巻市東通（ひがしどおり）原子力発電所：青森県下北郡東通村 3. 東京電力ホールディングス pic.x.com/zmtkqqMH5P,ネガティブ
2026-06-25 13:40:30,2026-06-25 03:41:00,東京電力,#地震が起こるたびに核施設の心配が絶えません 1. 北海道電力 泊（とまり）発電所：北海道古宇郡泊村 2. 東北電力 女川（おながわ）原子力発電所：宮城県牡鹿郡女川町、 石巻市東通（ひがしどおり）原子力発電所：青森県下北郡東通村 3. 東京電力ホールディングス pic.x.com/5bQm0L2uGj,ネガティブ
2026-06-25 13:40:30,2026-06-25 01:28:00,東京電力,ウルフ銘柄チャリンチャリン分析(06月25日 10時) 寄り付き後のランキングです！ 【1位】6758 ソニーグループ 3.2点 【2位】7114 フーディソン 3.2点 【3位】9501 東京電力ホールデ… 3.0点 #トレーダーウォッチ 詳細はプロフから🔗 pic.x.com/aQCQzYzC8F,ニュートラル
2026-06-25 13:40:30,2026-06-25 01:20:00,東京電力,一度しか言わんぞ 9501 東京電力ホールディングス AI時代に最後まで不足するのは半導体ではなく電力じゃ 今のうちに注目しておけ こういう銘柄は、 動き出してからでは遅い 買えるなら今のうちに買っておけ 次の上昇が始まれば、 この価格は二度と見られんかもしれん pic.x.com/ochMfUPGTE,ポジティブ
2026-06-25 13:40:30,2026-06-25 01:26:00,東京電力,今です。今です。🔥 9501 東電ＨＤホールディングス⚡ AI時代に欠かせないのは半導体だけではありません。 その裏側を支える「電力」にも注目です。 市場がまだ気づいていない今だからこそ、 私は注目しています👀📈 みなさんは東京電力をどう見ていますか？ #東京HD pic.x.com/I8yoMKSntz,ポジティブ
2026-06-25 13:40:30,2026-06-25 02:58:00,東京電力,ソフトバンクグループ傘下のフィジカルAI企業が、自律型ロボットの量産開始を発表！🤖孫正義会長は、AIデータセンターの電力確保に向けた東京電力への出資可能性についても言及しました。AIとロボットが融合する「超知性」時代のインフラ構築へ、同社の野心が加速しています。⚡️ pic.x.com/3LSIbn7sIR,ポジティブ
2026-06-25 13:40:30,2026-06-25 01:42:00,東京電力,返信先:@Luck_cactus東京電力上昇理由、WTI原油価格下落、海洋排水による設備費下落、将来原発促進、AI工場オフィス大電力必要、電力代価格上昇。イオン上昇理由、アジア店舗増強、自社ブランド品増強、女子社員優遇、無理のない働き方、高齢者働きやすさ改革、社員数維持これら社会問題解決は 必ず身を結びます。,ポジティブ
2026-06-25 13:40:30,2026-06-25 03:31:00,東京電力,一度しか言わんぞ。 9501 東京電力ホールディングス AI時代に最後まで不足するのは半導体ではなく電力じゃ。今のうちに注目しておけ。 こういう銘柄は、 動き出してからでは遅い。 買えるなら今のうちに買っておけ。 次の上昇が始まれば、 この価格は二度と見られんかもしれん pic.x.com/5WhhFkOJrK,ポジティブ
2026-06-25 13:40:30,2026-06-25 01:42:00,東京電力,一度しか言わんぞ。 9501 東京電力ホールディングス AI時代に最後まで不足するのは半導体ではなく電力じゃ。今のうちに注目しておけ。 こういう銘柄は、 動き出してからでは遅い。 買えるなら今のうちに買っておけ。 次の上昇が始まれば、 この価格は二度と見られんかもしれん pic.x.com/lyCyiQSd5o,ポジティブ
2026-06-25 13:40:30,2026-06-25 00:55:00,東京電力,⚡️本日未明からの停電まとめ（2026年6月25日）⚡️ 本日未明から、東京電力管内では 2件・約210軒 の停電が発生しました。 ① 静岡県 沼津市 ・発生：3:16 ・復旧：6:21 ・地域：西浦木負、西浦久連、西浦古宇、西浦河内、西浦立保、西浦平沢 ・停電：約160軒 ・原因：弊社設備への樹木等の接触 ②,ニュートラル
2026-06-25 13:40:30,2026-06-25 00:54:00,東京電力,⚡️昨日の停電まとめ（2026年6月24日）⚡️ 昨日、東京電力管内では 2件・約60軒 の停電が発生しました。 ① 神奈川県 厚木市 ・発生：4:15 ・復旧：5:08 ・地域：中荻野 ・停電：約60軒 ・原因：調査中 ② 千葉県 いすみ市 ・発生：18:13 ・復旧：19:59 ・地域：若山 ・停電：10軒未満,ニュートラル
2026-06-25 13:40:30,2026-06-25 00:26:00,東京電力,地震大国ニッポン、地震のたびに原発を心配しなきゃいけない国っておかしくないですか？ ウソつき電力会社が本当のことを発表するとは限らないわけだし（カネや手間がかかるから） 東北電力の東通原発と女川原発・東京電力の福島第一原発と福島第二原発 いずれも異常なし news.yahoo.co.jp/articles/67232…,ネガティブ
2026-06-25 13:40:30,2026-06-25 03:23:00,東京電力,⭕️全部正解 ✔️ 三菱総合研究所 →初任給31.8万円 ✔️ KDDI →初任給31.3万円〜 ✔️ 東京電力HD →初任給29.1万円 ※職種によって異なる この時期にNNTでも、上記のような優良企業を選考免除で受けられるのはこれ👇🏻 x.gd/A7O2G #27卒 [pr] pic.x.com/pd5gZfrH7x,ポジティブ
2026-06-25 13:40:30,2026-06-25 02:39:00,東京電力,1.任天堂（7974） 2.サンリオ（8136 ） 3.日本製鉄（5401） 4.小林製薬（4967） 5.三菱重工（7011） 6.東京電力（9501） なぜ有料にしないのかとよく聞かれますが、株情報の発信はあくまで趣味であり、経済的に困 っていないため無料で公開しています。🤣🤣 pic.x.com/Jr25UtC46I,ニュートラル
2026-06-25 13:40:30,2026-06-25 13:15:01,東京電力,返信先:@kobefs了解！東証プライム中心のトレンド株（AI・半導体・電力インフラ）で、大口ステルス買い集め（価格横ばいor微減＋低値出来高増＋OBV上昇）兆候の候補ピックアップ。 **東京電力HD (9501)** AIデータセンター電力需要で注目。安値圏（450-480円台）で出来高急増、押し目即反応気味。底堅さあり。,ポジティブ
2026-06-25 13:40:30,2026-06-25 02:13:00,東京電力,来た！来た！ 9501 東京電力ホールディングス AI時代において、最終的に最も不足するのは半導体ではなく、電力です。今のうちにぜひ注目しておきましょう。 この種の銘柄は、 上昇し始めてからでは手遅れになります。 購入できるなら、今のうちに急いで買いましょう。 次の上昇局面が始まれば、 pic.x.com/58OqcMR3aD,ポジティブ
2026-06-25 13:40:30,2026-06-25 13:17:01,東京電力,「東京電力HDは25日、定時株主総会を開いた。会社側提案の官民ファンドの産業革新投資機構社長の横尾敬介氏を会長として迎えるための取締役選任議案を可決した。4月に6号機が営業運転を開始した柏崎刈羽原発について、事故に備えた賠償基金の設置などを求める計11件の株主提案は否決した。」共同通信 x.com/kyodo_official…,ニュートラル
2026-06-25 13:40:30,2026-06-25 12:49:01,東京電力,返信先:@aiainstein#地震が起こるたびに核施設の心配が絶えません 1. 北海道電力 泊（とまり）発電所：北海道古宇郡泊村 2. 東北電力 女川（おながわ）原子力発電所：宮城県牡鹿郡女川町、 石巻市東通（ひがしどおり）原子力発電所：青森県下北郡東通村 3. 東京電力ホールディングス pic.x.com/SX4syql03G,ネガティブ
2026-06-25 13:40:30,2026-06-25 12:46:01,東京電力,返信先:@Kantei_Saigai#地震が起こるたびに核施設の心配が絶えません 1. 北海道電力 泊（とまり）発電所：北海道古宇郡泊村 2. 東北電力 女川（おながわ）原子力発電所：宮城県牡鹿郡女川町、 石巻市東通（ひがしどおり）原子力発電所：青森県下北郡東通村 3. 東京電力ホールディングス pic.x.com/4HZETXwcGV,ネガティブ
2026-06-25 13:40:30,2026-06-25 12:44:01,東京電力,返信先:@Kantei_Saigai#地震が起こるたびに核施設の心配が絶えません 1. 北海道電力 泊（とまり）発電所：北海道古宇郡泊村 2. 東北電力 女川（おながわ）原子力発電所：宮城県牡鹿郡女川町、 石巻市東通（ひがしどおり）原子力発電所：青森県下北郡東通村 3. 東京電力ホールディングス pic.x.com/H1pagbhSSJ,ネガティブ
2026-06-25 13:40:30,2026-06-25 00:23:00,東京電力,返信先:@supermoyaci5569他3人その通りですね‼️あの 悪魔😈『#民主党』『#立憲民主党』『中道改革連合』=『中国🇨🇳道改革連合』に言いましょう👍👍👍👍👍『#東日本大震災』の『東京電力福島第一原子力発電所事故』→『#風評被害』を広めたのは『#菅直人元首相』だ‼️😡😡その為に 私の仲間の方は『飯館村』→『伊達市』に引っ越した😡,ネガティブ
2026-06-25 13:40:30,2026-06-24 23:07:00,東京電力,#地震が起こるたびに核施設の心配が絶えません 1. 北海道電力 泊（とまり）発電所：北海道古宇郡泊村 2. 東北電力 女川（おながわ）原子力発電所：宮城県牡鹿郡女川町、 石巻市東通（ひがしどおり）原子力発電所：青森県下北郡東通村 3. 東京電力ホールディングス pic.x.com/aNxIJUtCtq x.com/aiainstein/sta…,ネガティブ
2026-06-25 13:40:30,2026-01-24 00:00:00,東京電力,#地震が起こるたびに核施設の心配が絶えません 1. 北海道電力 泊（とまり）発電所：北海道古宇郡泊村 2. 東北電力 女川（おながわ）原子力発電所：宮城県牡鹿郡女川町、 石巻市東通（ひがしどおり）原子力発電所：青森県下北郡東通村 3. 東京電力ホールディングス pic.x.com/lNrEukHYQz x.com/syakaimondai_w…,ネガティブ
2026-06-25 13:40:30,2026-06-25 00:30:00,東京電力,#地震が起こるたびに核施設の心配が絶えません 1. 北海道電力 泊（とまり）発電所：北海道古宇郡泊村 2. 東北電力 女川（おながわ）原子力発電所：宮城県牡鹿郡女川町、 石巻市東通（ひがしどおり）原子力発電所：青森県下北郡東通村 3. 東京電力ホールディングス pic.x.com/nv9EB6a9Ay x.com/Kantei_Saigai/…,ネガティブ
2026-06-25 13:40:30,2026-06-25 00:02:00,東京電力,#地震が起こるたびに核施設の心配が絶えません 1. 北海道電力 泊（とまり）発電所：北海道古宇郡泊村 2. 東北電力 女川（おながわ）原子力発電所：宮城県牡鹿郡女川町、 石巻市東通（ひがしどおり）原子力発電所：青森県下北郡東通村 3. 東京電力ホールディングス pic.x.com/OCUECKF3ax x.com/Kantei_Saigai/…,ネガティブ
2026-06-25 13:40:30,2026-06-25 00:02:00,東京電力,#地震が起こるたびに核施設の心配が絶えません 1. 北海道電力 泊（とまり）発電所：北海道古宇郡泊村 2. 東北電力 女川（おながわ）原子力発電所：宮城県牡鹿郡女川町、 石巻市東通（ひがしどおり）原子力発電所：青森県下北郡東通村 3. 東京電力ホールディングス pic.x.com/gnsWy1QP1X x.com/Kantei_Saigai/…,ネガティブ
2026-06-25 13:40:30,2026-06-25 00:07:00,東京電力,地震のたびにわざわざニュースになるようなら原発など廃止すべきです。 【原発】東北電力の東通原発と女川原発・東京電力の福島第一原発と福島第二原発 いずれも異常なし 午前8時現在【青森・三八上北で震度6強】(TBS NEWS DIG Powered by JNN) #Yahooニュース news.yahoo.co.jp/articles/67232…,ネガティブ
2026-06-25 13:40:30,2026-06-25 00:17:00,東京電力,【原発】東北電力の東通原発と女川原発・東京電力の福島第一原発と福島第二原発 いずれも異常なし 午前8時現在【青森で最大震度6強の地震】(TBS NEWS DIG Powered by JNN) まだまだ大地震が続く恐れがある。いますぐ原発廃止するのがまともな地震対策。関連する核施設も。 news.yahoo.co.jp/articles/67232…,ネガティブ
2026-06-25 13:40:30,2026-06-25 02:36:00,東京電力,2026年に最速でを貯める方法 1.任天堂（7974） 2.サンリオ（8136 ） 3.日本製鉄（5401） 4.小林製薬（4967） 5.三菱重工（7011） 6.東京電力（9501） なぜ有料にしないのかとよく聞かれますが、株情報の発信はあくまで趣味であり、経済的に困 っていないため無料で公開しています。🤣🤣 pic.x.com/547CmJGc9d,ニュートラル
2026-06-25 13:40:30,2026-06-25 01:54:00,東京電力,2026年に最速でを貯める方法 1.任天堂（7974） 2.サンリオ（8136 ） 3.日本製鉄（5401） 4.小林製薬（4967） 5.三菱重工（7011） 6.東京電力（9501） なぜ有料にしないのかとよく聞かれますが、株情報の発信はあくまで趣味であり、経済的に困 っていないため無料で公開しています。🤣🤣 pic.x.com/D12ObFJguI,ニュートラル
2026-06-25 13:40:30,2026-06-25 01:43:00,東京電力,2026年に最速でを貯める方法 1.任天堂（7974） 2.サンリオ（8136 ） 3.日本製鉄（5401） 4.小林製薬（4967） 5.三菱重工（7011） 6.東京電力（9501） なぜ有料にしないのかとよく聞かれますが、株情報の発信はあくまで趣味であり、経済的に困 っていないため無料で公開しています。🤣🤣 pic.x.com/U9XkBjOJ0x,ニュートラル
2026-06-25 13:40:30,2026-06-25 01:26:00,東京電力,2026年に最速でを貯める方法 1.任天堂（7974） 2.サンリオ（8136 ） 3.日本製鉄（5401） 4.小林製薬（4967） 5.三菱重工（7011） 6.東京電力（9501） なぜ有料にしないのかとよく聞かれますが、株情報の発信はあくまで趣味であり、経済的に困 っていないため無料で公開しています。🤣🤣 pic.x.com/UseEZJAsMp,ニュートラル
2026-06-25 13:40:30,2026-06-25 00:55:00,東京電力,2026年に最速でを貯める方法 1.任天堂（7974） 2.サンリオ（8136 ） 3.日本製鉄（5401） 4.小林製薬（4967） 5.三菱重工（7011） 6.東京電力（9501） なぜ有料にしないのかとよく聞かれますが、株情報の発信はあくまで趣味であり、経済的に困 っていないため無料で公開しています。🤣🤣 pic.x.com/4ApIZJbODD,ニュートラル
2026-06-25 13:40:30,2026-06-25 00:16:00,東京電力,東京都 地震 台風 情報収集用 国土交通相荒川河川水位 ライブ映像 警戒 ktr.mlit.go.jp/arage/arage000… 東京電力管内停電情報 teideninfo.tepco.co.jp 東京都断水 waterworks.metro.tokyo.lg.jp/kurashi/menu_d… 東京都 給水スポット waterworks.metro.tokyo.lg.jp/kurashi/drinki… 東京都河川水位 map.bosai.metro.tokyo.lg.jp/sp.html?p=obse…,ニュートラル
2026-06-25 13:40:30,2026-06-25 03:38:00,東京電力,東電もう売らない。 多分もう安く買えない,ネガティブ
2026-06-25 13:40:30,2026-06-25 13:28:43,東京電力,SBGのついでに東電も買っといた。。。ホクホク。🍠,ネガティブ
2026-06-25 13:40:30,2026-06-25 01:36:00,東京電力,東電様子👀にじぱぱ🌈@exmusic31501:36,ポジティブ
2026-06-25 13:40:30,2026-06-25 02:35:00,東京電力,東電粘ってよかったくろす@cross_oops2:35,ポジティブ
2026-06-25 13:40:30,2026-06-25 01:58:00,東京電力,返信先:@jtpjwmw東電を塩漬けしてるのは内緒で🤫,ネガティブ
2026-06-25 13:40:30,2026-06-25 03:27:00,東京電力,サンバイオ（4592）を損切りして東電（9501）を購入。,ニュートラル
2026-06-25 13:40:30,2026-06-25 02:27:00,東京電力,東電高値だけど？ pic.x.com/pkQ7BS9xeA,ニュートラル
2026-06-25 13:40:30,2026-06-25 02:18:00,東京電力,東電ちょっと買いましたシュガー@suger28872:18,ニュートラル
2026-06-25 13:40:30,2026-06-25 03:35:00,東京電力,東電、四国、北海道 x.com/47news_officia…,ニュートラル
2026-06-25 13:40:30,2026-06-25 01:23:00,東京電力,東電の記事増えてきてる🤔 x.com/aryarya/status…,ニュートラル
2026-06-25 13:40:30,2026-06-25 03:11:00,東京電力,東電上げ取れただけ😇渋い😇 pic.x.com/mXfTBmOeYv,ポジティブ
2026-06-25 13:40:30,2026-06-25 02:55:00,東京電力,東電株主総会やってまーす☢️ pic.x.com/kvrC3lT4eD,ニュートラル
2026-06-25 13:40:30,2026-06-25 02:35:00,東京電力,東電、株主総会で検索したらものすごい怨念を感じるツイートで溢れていた🤪,ネガティブ
2026-06-25 13:40:30,2026-06-25 13:42:43,東京電力,返信先:@hashimoto_lo取り敢えず東電とイスラエルと麻生からなんだよ,ニュートラル
2026-06-25 13:40:30,2026-06-25 02:59:00,東京電力,ソフトバンクが東電買収して廃炉作業をAIロボにやらせるところまでは想像できた。,ニュートラル
2026-06-25 13:40:30,2026-06-25 02:08:00,東京電力,東電の3mはＰＧＣでＵＦＯ状態。評価Ｆ pic.x.com/7El5hSVK4f,ニュートラル
2026-06-25 13:40:30,2026-06-25 02:56:00,東京電力,【東電第三者委、近く解散へ】 nikkei.com/article/DGKKZO…,ニュートラル
2026-06-25 13:40:30,2026-06-25 02:52:00,東京電力,返信先:@Sud1641東電ここで来るのか…半導体の次の資金シフト先としては面白い👀,ポジティブ
2026-06-25 13:40:30,2026-06-25 02:45:00,東京電力,返信先:@yoshitoushi因みに東電買収の話が ハゲバンとコンビで買うか悩み中です😆😱,ポジティブ
2026-06-25 13:40:30,2026-06-25 02:24:00,東京電力,東電買ってみた。チャートは下落傾向だけどワンチャントレンド変換あるかなとか。 目線は長期で。,ニュートラル
2026-06-25 13:40:30,2026-06-25 03:35:00,東京電力,【速報】東電総会、全ての株主提案を否決し終了 47news.jp/14524040.html?…,ニュートラル
2026-06-25 13:40:30,2026-06-25 03:33:00,東京電力,【速報】東電総会、次期会長の取締役選任議案を可決 47news.jp/14524031.html?…,ポジティブ
2026-06-25 13:40:30,2026-06-25 02:08:00,東京電力,返信先:@1_rexol83確かに🤣 東電が終わったら国民の1/3が路頭に迷うのでありえないですもんね🤣,ネガティブ
2026-06-25 13:40:30,2026-06-25 02:05:00,東京電力,返信先:@1_rexol83東電はいずれ上がるでしょう😆 会社の力、規模的に上がらないとおかしいので😱💦,ポジティブ
2026-06-25 13:40:30,2026-06-25 13:21:43,東京電力,返信先:@47news_official来年は和式便器提案出そうやな🤣。 株主よ、新潟県の東電株主と連帯せよ。,ポジティブ
2026-06-25 13:40:30,2026-06-25 13:16:43,東京電力,東電HD次期会長選任議案を可決 － 株主総会、柏刈賠償基金は否決 news.jp/i/144273078458…,ニュートラル
2026-06-25 13:40:30,2026-06-25 03:37:00,東京電力,[共同通信] 12:37 掲載 東電総会、全ての株主提案を否決し終了 news.jp/i/144272022298…,ニュートラル
2026-06-25 13:40:30,2026-06-25 03:31:00,東京電力,東電 材料出たのになぜか朝方マイ転してたのですけべ買いしたが、ようやく上がってきたね pic.x.com/iM6w2KmWxb,ニュートラル
2026-06-25 13:40:30,2026-06-25 02:53:00,東京電力,東電1000億円拠出金 佐野燕市長「電気代補助に限らず安全安心に使える形を」 kenoh.com/2026/06/25_san…,ポジティブ
2026-06-25 13:40:30,2026-06-25 13:20:43,東京電力,【速報】東電ＨＤ次期会長選任議案を可決 ※記事は投稿時点の内容です。 #OANDA #ニュース pic.x.com/fXL3nmScYa,ニュートラル
2026-06-25 13:40:30,2026-06-25 03:05:00,東京電力,200Aスイング⭕️⭕️🎉 荏原製作所⭕️ パナソニック⭕️ 良品計画⭕️ 東電⭕️ でとれました！ pic.x.com/aYIHTwZqDG,ニュートラル
2026-06-25 13:40:30,2026-06-25 03:38:00,東京電力,東電総会、全ての株主提案を否決し終了（共同通信） #Yahooニュース approach.yahoo.co.jp/r/QUyHCH?src=h…,ネガティブ
2026-06-25 13:40:30,2026-06-25 02:14:00,東京電力,返信先:@sirnight_cojまぁね 内部留保もあるし あとはトヨタも狙い中 化ける意味では東電もやけど(とある方が昨日余計なこというし。。。,ネガティブ
2026-06-25 13:40:30,2026-06-25 03:38:00,東京電力,【速報】東電総会、全ての株主提案を否決し終了 #47NEWS 47news.jp/14524040.html?… @47news_officialより,ニュートラル
2026-06-25 13:40:30,2026-06-24 11:21:00,東京電力,下値916円1円差ってめっちゃ良い線いってるじゃねえか。ちな板スカと特売りなったりで怖くて入らず今日も東電やってりゅ。 x.com/deitore_ekecha…,ポジティブ
2026-06-25 13:40:30,2026-06-25 03:28:00,東京電力,参考資料として： なぜ東電が払うべき9.2兆円が国民に? 電気代に上乗せされた賠償金 ◆毎日 2025/3/11 mainichi.jp/articles/20250…,ニュートラル
2026-06-25 13:40:30,2026-06-25 01:34:00,東京電力,色々な銘柄が半導体に資金が吸われる中で 電力会社が割と堅調やな🤔 東電も禿げが買うって言い出してから 株価が下がらなくなった🥹 pic.x.com/KFR6OuAlLL,ポジティブ
2026-06-25 13:40:30,2026-06-25 03:02:00,東京電力,返信先:@Sankei_news日本国も偽物だから狙われるのか本物だから狙われるのか フランス革命も美談なら取り敢えず麻生から詰めなくちゃ東電とイスラエルと皇室エプスタインと穢多非人,ネガティブ
2026-06-25 13:40:30,2026-06-25 03:14:00,東京電力,仮に東電HDが子会社化するようなら、他の大手電力も買収の恐れが出てきてもおかしくない。中部電でさえ、時価総額が2兆円だし。買えるなら買いたいハゲタカはいると思ってしまうよ。ま、国が許さないだろうけど。,ネガティブ
2026-06-25 13:40:30,2026-06-25 12:59:43,東京電力,孫正義氏、東電ＨＤと提携できれば「電力増やしＡＩデータセンターを日本に」…ソフトバンクＧ株主総会 – 読売新聞オンライン 2026/06/24 16:16 yomiuri.co.jp/economy/202606…,ポジティブ
2026-06-25 13:40:30,2026-06-25 02:59:00,東京電力,【原発再稼働 東電拠出金1000億円 自治体トップに配分説明 花角知事 「丁寧に意見集約したい」 新潟県は400億円を「原発周辺の安全・防災対策」に】 news.yahoo.co.jp/articles/6ed9d…,ニュートラル
2026-06-25 13:40:30,2026-06-25 02:27:00,東京電力,孫さん、東電HDをグループ会社にって発言したのか？それは流石にないだろう（と思っている）。そもそも東電HDの筆頭株主は国（原子力損害賠償･廃炉等支援機構）と東京都も入っている。これらが株を放棄するとは思えない。いち出資会社と言う立場じゃないのかな？,ネガティブ
